"Webhooks are the primary method your store uses to receive real-time payment notifications (e.g., paid, failed, refunded), which are essential for creating and updating your orders. Automatic Mode Explained: The plugin automatically sends the store webhook URL with every payment request, which is the safest and most reliable option. This mode also allows you to add up to 4 additional URLs to send notifications to external services, like accounting or subscription management. Please be aware that in this mode, any webhook URLs configured in your merchant portal will be ignored for transactions originating from this specific store. Manual Mode Explained: You will be required to manually copy the Store Webhook URL and paste it into your merchant portal's webhook configuration. Crucially for multistore users, this URL is unique for each store, and this process must be repeated for every single one.","Webhooks sind die primäre Methode, die Ihr Shop verwendet, um Echtzeit-Zahlungsbenachrichtigungen (z.B. bezahlt, fehlgeschlagen, erstattet) zu erhalten, die für die Erstellung und Aktualisierung Ihrer Bestellungen unerlässlich sind.<br/><strong>Erklärung Automatischer Modus:</strong> Das Plugin sendet die Webhook-URL des Shops automatisch bei jeder Zahlungsanforderung, was die sicherste und zuverlässigste Option ist. Dieser Modus ermöglicht es Ihnen auch, bis zu 4 zusätzliche URLs hinzuzufügen, um Benachrichtigungen an externe Dienste wie Buchhaltung oder Abonnementverwaltung zu senden. Bitte beachten Sie, dass in diesem Modus alle in Ihrem Händlerportal konfigurierten Webhook-URLs für Transaktionen aus diesem speziellen Shop ignoriert werden.<br/><strong>Erklärung Manueller Modus:</strong> Sie müssen die Webhook-URL des Shops manuell kopieren und in die Webhook-Konfiguration Ihres Händlerportals einfügen. <strong>Entscheidend für Multistore-Benutzer: Diese URL ist für jeden Shop einzigartig, und dieser Vorgang muss für jeden einzelnen wiederholt werden.</strong>"
"Automatic:","Automatisch:"
"Manual:","Manuell:"
"The URL(s) below will be used for transactions from this store, any webhook URL(s) configured in the merchant portal will be ignored.","Die unten stehenden URL(s) werden für Transaktionen aus diesem Shop verwendet, alle im Händlerportal konfigurierten Webhook-URL(s) werden ignoriert."
"You are fully responsible for adding your store webhook URL in the merchant portal.", "Sie sind vollständig dafür verantwortlich, die Webhook-URL Ihres Shops im Händlerportal hinzuzufügen."
"Failure to do so could result in missing or incomplete orders!","Ein Versäumnis kann zu fehlenden oder unvollständigen Bestellungen führen!"
"This is your store's unique address for receiving payment notifications. The plugin listens at this URL for real-time status updates to create and update your orders accordingly.","Dies ist die eindeutige Adresse Ihres Shops zum Empfangen von Zahlungsbenachrichtigungen. Das Plugin überwacht diese URL auf Echtzeit-Statusaktualisierungen, um Ihre Bestellungen entsprechend zu erstellen und zu aktualisieren."
"This is your store webhook URL, it will be sent with each transaction","Dies ist die Webhook-URL Ihres Shops, sie wird bei jeder Transaktion gesendet."
"This is your store webhook URL, you must add it in the merchant portal. Use the ""copy"" icon to avoid errors.","Dies ist die Webhook-URL Ihres Shops, Sie müssen sie im Händlerportal hinzufügen. Verwenden Sie das ""Kopieren""-Symbol, um Fehler zu vermeiden."
"Additional Webhook URLs","Zusätzliche Webhook-URLs"
"You can add up to 4 additional webhook URLs.","Sie können bis zu 4 zusätzliche Webhook-URLs hinzufügen"
"Specify up to four additional URLs to receive a copy of every webhook event. This is an advanced feature for synchronizing payment data across multiple platforms (e.g., accounting software, fulfillment services). Each URL must be a valid and accessible HTTPS URL capable of receiving POST requests.","Geben Sie bis zu vier zusätzliche URLs an, um eine Kopie jedes Webhook-Ereignisses zu erhalten. Dies ist eine erweiterte Funktion zur Synchronisierung von Zahlungsdaten über mehrere Plattformen (z. B. Buchhaltungssoftware, Fulfillment-Dienste).<br/>Jede URL muss eine gültige und zugängliche HTTPS-URL sein, die POST-Anfragen empfangen kann."
"Optional","Optional"
"Preference: No challenge request","Präferenz: Keine Challengenequest"
"Exemption: Low-value","Ausnahme: Geringwertig"
"Exemption: Transaction Risk Analysis (acquirer)","Ausnahme: Transaktions-Risiko-Analyse (Acquirer)"
"The No-Challenge Preference requests the card issuer (and the customer’s card) not to apply Strong Customer Authentication (SCA). The issuer will approve or deny this request, and the transaction will proceed accordingly. The Low-Value exemption applies to transactions below the defined threshold (30 EUR), allowing these low-value payments to bypass SCA and speed up checkout. The Transaction Risk Analysis (TRA) exemption enables a dynamic risk assessment; the issuer and your acquirer will evaluate risk factors, allowing transactions up to 100 EUR to qualify for exemption if deemed low risk. Note that TRA typically requires a formal agreement with your acquirer; enable TRA only after such an agreement is in place. Otherwise, all card transactions may be blocked. Choose carefully to balance user experience and security.","Präferenz: Kein Challenge-Antrag: Diese Präferenz bittet den Aussteller, keine starke Kundenauthentifizierung (SCA) anzuwenden. Der Aussteller genehmigt oder verweigert diese Anfrage, und die Transaktion wird entsprechend fortgesetzt. Die Niedrigwert-Exemption gilt für Transaktionen unter dem festgelegten Schwellenwert (30 EUR), wodurch SCA vermieden und der Checkout beschleunigt wird. Die Transaktionsrisikobewertung (TRA) ermöglicht eine dynamische Risikobewertung; der Aussteller und Ihr Acquirer bewerten Risikofaktoren, und Transaktionen bis 100 EUR können freigestellt werden, wenn das Risiko als gering gilt. Beachten Sie, dass TRA in der Regel eine formelle Vereinbarung mit dem Acquirer erfordert; TRA erst nach dieser Vereinbarung aktivieren. Andernfalls könnten alle Karten Transaktionen blockiert werden. Wählen Sie sorgfältig, um Benutzererlebnis und Sicherheit abzuwägen."
"Please ensure that Transaction Risk Analysis (TRA) is enabled with your acquirer before enabling this option. If not, all card transactions may be blocked.","Stellen Sie sicher, dass die Transaction Risk Analysis (TRA) vor der Aktivierung dieser Option bei Ihrem Acquirer aktiviert ist. Andernfalls könnten alle Kartentransaktionen blockiert werden."
"Unsupported or missing country code for %1.","Nicht unterstützter oder fehlender Ländercode für %1."
"Invalid phone number for %1. Expected %2-%3 characters.","Ungültige Telefonnummer für %1. Erwartet werden %2-%3 Zeichen."
